Curriculum ID*,Section Name,Child LO ID,Curriculum Title*,Vendor/Provider*,Provider type*,Active,Default Language,Subject IDs*,Description,Owners*,Created/Modified By,Keywords,Available Languages,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Curriculum Player,Recurrence,Thumbnail,Exclude from Course Recommendations,Training Purpose,Points,Badge,Emails
,Test Section for Built In Quality (All Modules),Quality_SMART Goals (AGG)_Library,Built In Quality (All Modules),Online Content,ONLINE,1,1,846," In this course focused on Built in Quality (BIQ) Chris Schrandt - a former Quality Engineering Manager at the Toyota Georgetown, KY plant - delivers a live workshop to a room full of lean thinkers at the Peterbilt Manufacturing Facility.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Built In Quality (All Modules),Quality_Supporting Tools (AGG)_Library,Built In Quality (All Modules),Online Content,ONLINE,1,1,846," In this course focused on Built in Quality (BIQ) Chris Schrandt - a former Quality Engineering Manager at the Toyota Georgetown, KY plant - delivers a live workshop to a room full of lean thinkers at the Peterbilt Manufacturing Facility.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_A3 and Wrap Up (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Andons (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Built in Quality Quiz (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Definition of Built in Quality (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Five Levels of Quality (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Introduction to Built in Quality (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Key Paradigms (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Organization and Poka Yoke (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),"Quality_Prevention, Jidoka, Detection (AGG)_Library_SP",Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Problem Solving Fundamentals (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Quality Gates (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_SMART Goals (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Calidad Incorporada (Built-in Quality) (todos los módulos),Quality_Supporting Tools (AGG)_Library_SP,Calidad Incorporada (Built-in Quality) (todos los módulos),Online Content,ONLINE,1,1,,"Este curso se grabó durante un taller sobre Calidad Incorporada o Built-In Quality que impartió nuestro buen amigo Chris Schrandt, Ex-Gerente de Ingeniería de Calidad en la planta de Toyota en Georgetown, KY. Practicantes y profesionales en Lean estuvieron presentes en la planta productora de Peterbilt.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Quick Changeover_How to Use Quick Changeover in Non-Manufacturing Environments (AGG)_Library_SP,Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Online Content,ONLINE,1,1,937,"En este curso les mostramos cómo reducir drásticamente el tiempo de Cambio o Changeover en una máquina usando el sistema SMED (cambio de matriz en un solo dígito de minuto). Además compartimos con ustedes un ejemplo real de un evento Kaisen de SMED que tuvimos la oportunidad de grabar con nuestros amigos de Ram Technologies, y donde lograron reducir su tiempo de Changeover en un 66%.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Quick Changeover_Mike Wroblewski Interview (AGG)_Library_SP,Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Online Content,ONLINE,1,1,937,"En este curso les mostramos cómo reducir drásticamente el tiempo de Cambio o Changeover en una máquina usando el sistema SMED (cambio de matriz en un solo dígito de minuto). Además compartimos con ustedes un ejemplo real de un evento Kaisen de SMED que tuvimos la oportunidad de grabar con nuestros amigos de Ram Technologies, y donde lograron reducir su tiempo de Changeover en un 66%.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Quick Changeover_Quick Changeover Overview (AGG)_Library_SP,Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Online Content,ONLINE,1,1,937,"En este curso les mostramos cómo reducir drásticamente el tiempo de Cambio o Changeover en una máquina usando el sistema SMED (cambio de matriz en un solo dígito de minuto). Además compartimos con ustedes un ejemplo real de un evento Kaisen de SMED que tuvimos la oportunidad de grabar con nuestros amigos de Ram Technologies, y donde lograron reducir su tiempo de Changeover en un 66%.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Quick Changeover_Quick Changeover Overview Quiz (AGG)_Library_SP,Cámbio Rápido – Quick Changeover: El sistema SMED (todos los módulos),Online Content,ONLINE,1,1,937,"En este curso les mostramos cómo reducir drásticamente el tiempo de Cambio o Changeover en una máquina usando el sistema SMED (cambio de matriz en un solo dígito de minuto). Además compartimos con ustedes un ejemplo real de un evento Kaisen de SMED que tuvimos la oportunidad de grabar con nuestros amigos de Ram Technologies, y donde lograron reducir su tiempo de Changeover en un 66%.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
