User ID*,Session ID*,Transcript Status,Score,Pass/Fail,Request Date/Time,Registration Date/Time,Completion Date/Time,Due Date/Time,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Comments*,Archived
76541,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:37:12.000,12/13/2018 16:37:12.000,01/15/2018 14:30:00.000,,,,,,,,0
76541,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,2017-11-10 00:00:00,,,,,,,,0
76544,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
76544,Onboarding_Mentor Certification Training-0031,,,,08/24/2021 15:24:53.000,08/24/2021 15:24:53.000,08/25/2021 03:00:00.000,,,,,,,,0
76675,Core_ Core Operator Training (AGGU) Class,,,,2017-09-01 08:00:00,2017-09-01 08:00:00,2017-12-01 00:00:00,,,,,,,,0
76675,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
76772,Computer & Software_Microsoft Outlook Class,,,,2015-10-12 08:00:00,2015-10-12 08:00:00,2015-10-12 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
76772,Computer Skills_Excel Basic Class,,,,06/26/2017 08:00:00.000,06/26/2017 08:00:00.000,06/29/2017 00:00:00.000,,,,,,,,0
76772,Core_ Core Operator Training (AGGU) Class,,,,09/30/2015 08:00:00.000,09/30/2015 08:00:00.000,09/30/2015 00:00:00.000,,,,,,,,0
76772,Safety_Token Yochi Class,,,,2019-07-06 20:40:37,2019-07-06 20:40:37,2019-07-06 20:40:00,,,,,,,,0
76772,Technical_Mechanical Level 2 Lab (Ranken) Class,,,,2017-01-05 08:00:00,2017-01-05 08:00:00,2017-05-05 00:00:00,,,,,,,,0
76791,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:37:12.000,12/13/2018 16:37:12.000,01/15/2018 14:30:00.000,,,,,,,,0
76850,Core_ Core Operator Training (AGGU) Class,,,,09/30/2015 08:00:00.000,09/30/2015 08:00:00.000,09/30/2015 00:00:00.000,,,,,,,,0
76852,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
76852,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
76852,Safety_Token Yochi Class,,,,07/13/2017 08:00:00.000,07/13/2017 08:00:00.000,07/13/2017 00:00:00.000,,,,,,,,0
77068,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
77247,Computer & Software_Excel Intermediate-0001,,,,01/31/2019 20:29:18.000,01/31/2019 20:29:18.000,03/22/2019 22:00:00.000,,,,,,,,0
77247,Computer & Software_Excel Intermediate-0004,,,,04/24/2019 15:35:01.000,04/24/2019 15:35:01.000,,,,,,,,,0
77247,Computer Skills_Excel Basic Class,,,,07/24/2017 08:00:00.000,07/24/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,,0
77249,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
77405,Leadership_Emotional Intelligence Training-0002,,,,09/13/2019 16:47:35.000,09/13/2019 16:47:35.000,10/24/2019 14:55:00.000,,,,,,,,0
77491,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
77677,Safety_Token Yochi Class,,,,2017-08-06 08:00:00,2017-08-06 08:00:00,2017-08-06 00:00:00,,,,,,,,0
77791,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
77800,Core_ Core Operator Training (AGGU) Class,,,,11/18/2015 08:00:00.000,11/18/2015 08:00:00.000,11/18/2015 00:00:00.000,,,,,,,,0
78163,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
78208,Technical_Fanuc Level I (Ranken) Class,,,,10/22/2018 13:50:18.000,10/22/2018 13:50:18.000,10/18/2018 14:50:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
78387,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:24:38.000,12/13/2018 20:24:38.000,2018-10-05 22:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
78437,Core_ Core Operator Training (AGGU) Class,,,,2015-10-08 08:00:00,2015-10-08 08:00:00,2015-10-08 00:00:00,,,,,,,,0
78704,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
78722,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:18:51.000,12/13/2018 20:18:51.000,04/26/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
78773,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
78974,Computer Skills_Excel Basic Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,2017-03-04 00:00:00,,,,,,,,0
78974,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
78974,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
78976,Technical_Fanuc Level I (Ranken)-0001,,,,2021-12-07 20:59:22,2021-12-07 20:59:22,07/22/2021 15:55:00.000,,,,,,,,0
79070,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
79274,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
79275,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
79325,Onboarding_Mentor Certification Training-0032,,,,08/24/2021 18:50:46.000,08/24/2021 18:50:46.000,08/25/2021 11:00:00.000,,,,,,,,0
79344,Computer & Software_Excel Intermediate-0003,,,,2018-03-12 18:55:41,2018-03-12 18:55:41,02/15/2019 14:50:00.000,,,,,,,,0
79344,Computer_Excel Basic-0011,,,,2019-10-01 22:52:24,2019-10-01 22:52:24,2019-08-02 17:25:00,,,,,,,,0
79393,Computer Skills_Excel Intermediate Class,,,,05/15/2017 08:00:00.000,05/15/2017 08:00:00.000,05/19/2017 00:00:00.000,,,,,,,,0
79630,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:18:51.000,12/13/2018 20:18:51.000,04/26/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
79631,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:04:25.000,12/13/2018 20:04:25.000,03/15/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
79920,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
80006,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
80204,Safety_Token Yochi Class,,,,2016-01-11 08:00:00,2016-01-11 08:00:00,2016-01-11 00:00:00,,,,,,,,0
80229,Core_ Core Operator Training (AGGU) Class,,,,09/30/2015 08:00:00.000,09/30/2015 08:00:00.000,09/30/2015 00:00:00.000,,,,,,,,0
80276,Core_ Core Operator Training (AGGU) Class,,,,2015-09-10 08:00:00,2015-09-10 08:00:00,2015-09-10 00:00:00,,,,,,,,0
80366,Core_ Core Operator Training (AGGU) Class,,,,2015-11-08 08:00:00,2015-11-08 08:00:00,09/14/2015 00:00:00.000,,,,,,,,0
80446,Core_ Core Operator Training (AGGU) Class,,,,07/22/2015 08:00:00.000,07/22/2015 08:00:00.000,07/22/2015 00:00:00.000,,,,,,,,0
80594,Computer & Software_JDE Class,,,,06/13/2017 08:00:00.000,06/13/2017 08:00:00.000,06/13/2017 00:00:00.000,,,,,,,,0
80594,Computer & Software_Microsoft Outlook Class,,,,2017-09-06 08:00:00,2017-09-06 08:00:00,2017-09-06 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
80594,Computer & Software_Shop Floor Data Entry Class,,,,06/13/2017 08:00:00.000,06/13/2017 08:00:00.000,06/13/2017 00:00:00.000,,,,,,,,0
80594,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 12:00:00,,,,,,,,0
80594,Computer_FileHold Class,,,,06/19/2017 08:00:00.000,06/19/2017 08:00:00.000,06/19/2017 00:00:00.000,,,,,,,,0
80594,Legal_FMLA for Management (AGG specifics) Class,,,,06/23/2017 08:00:00.000,06/23/2017 08:00:00.000,06/23/2017 00:00:00.000,,,,,,,,0
80594,Safety_Token Yochi Class,,,,2017-08-06 08:00:00,2017-08-06 08:00:00,2017-08-06 00:00:00,,,,,,,,0
80697,Compliance_LIVE Fire Extinguisher Training_MO-0121,,,,03/31/2023 13:04:27.000,03/31/2023 13:04:27.000,03/28/2023 13:00:00.000,,,,,,,,0
80702,Core_ Core Operator Training (AGGU) Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/13/2017 00:00:00.000,,,,,,,,0
81186,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
81213,Core_ Core Operator Training (AGGU) Class,,,,02/20/2017 08:00:00.000,02/20/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
81214,Core_ Core Operator Training (AGGU) Class,,,,2017-03-10 08:00:00,2017-03-10 08:00:00,10/13/2017 00:00:00.000,,,,,,,,0
81214,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
81841,Core_ Core Operator Training (AGGU) Class,,,,06/22/2015 08:00:00.000,06/22/2015 08:00:00.000,06/22/2015 00:00:00.000,,,,,,,,0
82105,Computer & Software_Microsoft Outlook Class,,,,2015-03-12 08:00:00,2015-03-12 08:00:00,2015-03-12 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
82105,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
82243,Core_ Core Operator Training (AGGU) Class,,,,05/30/2017 08:00:00.000,05/30/2017 08:00:00.000,2017-02-06 00:00:00,,,,,,,,0
82244,Core_ Core Operator Training (AGGU) Class,,,,04/17/2017 08:00:00.000,04/17/2017 08:00:00.000,04/20/2017 00:00:00.000,,,,,,,,0
82409,Computer & Software_Excel Intermediate-0001,,,,2019-05-02 21:23:52,2019-05-02 21:23:52,02/14/2019 17:52:02.000,,,,,,,,0
82409,Computer_FileHold Class,,,,2017-03-05 08:00:00,2017-03-05 08:00:00,2017-03-05 00:00:00,,,,,,,,0
82409,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
82641,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
82642,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
82665,Computer & Software_Excel Intermediate-0002,,,,2019-11-01 21:06:50,2019-11-01 21:06:50,2019-04-04 17:45:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
82665,Computer_Excel Basic-0010,,,,2019-01-02 19:56:30,2019-01-02 19:56:30,03/21/2019 13:45:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
82676,Computer_FileHold Class,,,,2017-03-05 08:00:00,2017-03-05 08:00:00,2017-03-05 00:00:00,,,,,,,,0
82690,Computer & Software_Excel Intermediate-0003,,,,01/21/2019 16:47:45.000,01/21/2019 16:47:45.000,01/21/2019 16:52:42.000,,,,,,,,0
82690,Core_ Core Operator Training (AGGU) Class,,,,07/22/2015 08:00:00.000,07/22/2015 08:00:00.000,07/22/2015 00:00:00.000,,,,,,,,0
82954,Compliance_LIVE Fire Extinguisher Training_MO-0116,,,,03/29/2023 15:28:35.000,03/29/2023 15:28:35.000,2023-04-04 13:20:00,,,,,,,,0
82954,Technical_Fanuc Level I (Ranken) Class,,,,02/20/2017 08:00:00.000,02/20/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
82954,Technical_Fanuc Level II (Ranken) Class,,,,2017-03-04 08:00:00,2017-03-04 08:00:00,2017-06-04 00:00:00,,,,,,,,0
82954,Technical_Fanuc Level III (Ranken) Class,,,,2017-01-05 08:00:00,2017-01-05 08:00:00,2017-04-05 00:00:00,,,,,,,,0
83037,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
83118,Core_ Core Operator Training (AGGU) Class,,,,10/16/2015 08:00:00.000,10/16/2015 08:00:00.000,10/16/2015 00:00:00.000,,,,,,,,0
83381,Technical_Fanuc Level I (Ranken) Class,,,,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,02/16/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
83459,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:57:33.000,12/13/2018 15:57:33.000,2018-12-01 21:00:00,,,,,,,,0
83459,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
83508,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
83520,Computer & Software_JDE Class,,,,2017-01-08 08:00:00,2017-01-08 08:00:00,2017-01-08 00:00:00,,,,,,,,0
83520,Computer & Software_Microsoft Outlook Class,,,,07/28/2017 08:00:00.000,07/28/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
83520,Computer & Software_Shop Floor Data Entry Class,,,,2017-01-08 08:00:00,2017-01-08 08:00:00,2017-01-08 00:00:00,,,,,,,,0
83520,Computer_GDP (eTime dept tracking) Class,,,,07/28/2017 08:00:00.000,07/28/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,,0
83520,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
83520,Safety_Token Yochi Class,,,,2017-01-06 08:00:00,2017-01-06 08:00:00,2017-01-06 00:00:00,,,,,,,,0
83745,Technical_Fanuc Level I (Ranken) Class,,,,10/22/2018 13:50:18.000,10/22/2018 13:50:18.000,10/18/2018 14:50:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
83745,Technical_Fanuc Level II (Ranken) Class,,,,11/19/2018 15:00:53.000,11/19/2018 15:00:53.000,11/16/2018 15:10:00.000,,,,,,,,0
83745,Train the Trainer_Scissor & Boom Instructor Class,,,,2017-01-11 08:00:00,2017-01-11 08:00:00,2017-01-11 00:00:00,,,,,,,,0
83778,Core_ Core Operator Training (AGGU) Class,,,,01/30/2017 08:00:00.000,01/30/2017 08:00:00.000,2017-02-02 00:00:00,,,,,,,,0
83803,Computer & Software_Microsoft Outlook Class,,,,2015-10-12 08:00:00,2015-10-12 08:00:00,2015-10-12 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
83803,Core_ Core Operator Training (AGGU) Class,,,,11/13/2015 08:00:00.000,11/13/2015 08:00:00.000,11/13/2015 00:00:00.000,,,,,,,,0
83809,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
84025,Core_ Core Operator Training (AGGU) Class,,,,2015-08-07 08:00:00,2015-08-07 08:00:00,2015-08-07 00:00:00,,,,,,,,0
84042,Technical_Mechanical Level 2 Lab (Ranken) Class,,,,2017-01-05 08:00:00,2017-01-05 08:00:00,2017-05-05 00:00:00,,,,,,,,0
84131,Core_ Core Operator Training (AGGU) Class,,,,05/30/2017 08:00:00.000,05/30/2017 08:00:00.000,2017-02-06 00:00:00,,,,,,,,0
84138,Onboarding_Mentor Certification Training-0029,,,,08/24/2021 15:16:44.000,08/24/2021 15:16:44.000,08/24/2021 12:15:00.000,,,,,,,,0
84608,Computer & Software_JDE Class,,,,06/13/2017 08:00:00.000,06/13/2017 08:00:00.000,06/13/2017 00:00:00.000,,,,,,,,0
84608,Computer & Software_Microsoft Outlook Class,,,,2017-09-06 08:00:00,2017-09-06 08:00:00,2017-09-06 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
84608,Computer & Software_Shop Floor Data Entry Class,,,,06/13/2017 08:00:00.000,06/13/2017 08:00:00.000,06/13/2017 00:00:00.000,,,,,,,,0
84608,Computer_GDP (eTime dept tracking) Class,,,,2017-09-06 08:00:00,2017-09-06 08:00:00,2017-09-06 00:00:00,,,,,,,,0
84608,Computer_FileHold Class,,,,06/19/2017 08:00:00.000,06/19/2017 08:00:00.000,06/19/2017 00:00:00.000,,,,,,,,0
84608,Core_ Core Operator Training (AGGU) Class,,,,10/18/2016 08:00:00.000,10/18/2016 08:00:00.000,10/21/2016 00:00:00.000,,,,,,,,0
84608,Legal_FMLA for Management (AGG specifics) Class,,,,06/23/2017 08:00:00.000,06/23/2017 08:00:00.000,06/23/2017 00:00:00.000,,,,,,,,0
84608,Safety_Token Yochi Class,,,,2017-08-06 08:00:00,2017-08-06 08:00:00,2017-08-06 00:00:00,,,,,,,,0
84783,Core_ Core Operator Training (AGGU) Class,,,,10/30/2015 08:00:00.000,10/30/2015 08:00:00.000,10/30/2015 00:00:00.000,,,,,,,,0
84853,Compliance_LIVE Fire Extinguisher Training_MO-0119,,,,03/30/2023 16:47:40.000,03/30/2023 16:47:40.000,2023-04-04 13:20:00,,,,,,,,0
84869,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
84891,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85007,Compliance_LIVE Fire Extinguisher Training_MO-0115,,,,2023-05-04 13:19:52,2023-05-04 13:19:52,2023-04-04 13:20:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
85048,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:18:51.000,12/13/2018 20:18:51.000,04/26/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
85069,Computer & Software_JDE Class,,,,12/16/2015 08:00:00.000,12/16/2015 08:00:00.000,12/16/2015 00:00:00.000,,,,,,,,0
85069,Computer & Software_Microsoft Outlook Class,,,,10/22/2015 08:00:00.000,10/22/2015 08:00:00.000,10/22/2015 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
85069,Computer Skills_Excel Intermediate Class,,,,2017-07-08 08:00:00,2017-07-08 08:00:00,2017-11-08 00:00:00,,,,,,,,0
85069,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
85069,Computer_FileHold Class,,,,03/31/2017 08:00:00.000,03/31/2017 08:00:00.000,03/31/2017 00:00:00.000,,,,,,,,0
85069,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85069,Safety_Token Yochi Class,,,,2016-04-08 08:00:00,2016-04-08 08:00:00,2016-04-08 00:00:00,,,,,,,,0
85069,Train the Trainer_Token Yochi Instructor Class,,,,2016-04-08 08:00:00,2016-04-08 08:00:00,2016-04-08 00:00:00,,,,,,,,0
85080,Computer & Software_Excel Intermediate-0002,,,,2019-11-01 21:06:50,2019-11-01 21:06:50,2019-04-04 17:45:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
85080,Computer_Excel Basic-0010,,,,2019-11-01 21:06:50,2019-11-01 21:06:50,03/21/2019 13:45:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
85185,Core_ Core Operator Training (AGGU) Class,,,,2017-09-01 08:00:00,2017-09-01 08:00:00,2017-12-01 00:00:00,,,,,,,,0
85259,Core_ Core Operator Training (AGGU) Class,,,,2015-10-08 08:00:00,2015-10-08 08:00:00,2015-10-08 00:00:00,,,,,,,,0
85259,Onboarding_Mentor Certification Training-0032,,,,08/24/2021 18:50:46.000,08/24/2021 18:50:46.000,08/25/2021 11:00:00.000,,,,,,,,0
85287,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85307,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85452,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85465,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85465,Onboarding_Mentor Certification Training-0032,,,,08/24/2021 18:50:46.000,08/24/2021 18:50:46.000,08/25/2021 11:00:00.000,,,,,,,,0
85466,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85589,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85720,Core_ Core Operator Training (AGGU) Class,,,,2015-10-08 08:00:00,2015-10-08 08:00:00,2015-10-08 00:00:00,,,,,,,,0
85854,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
85898,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
86035,Core_ Core Operator Training (AGGU) Class,,,,2015-08-07 08:00:00,2015-08-07 08:00:00,2015-08-07 00:00:00,,,,,,,,0
86046,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
86270,Core_ Core Operator Training (AGGU) Class,,,,06/22/2015 08:00:00.000,06/22/2015 08:00:00.000,06/22/2015 00:00:00.000,,,,,,,,0
86289,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
86289,Technical_Fanuc Level I (Ranken)-0002,,,,07/26/2021 19:48:27.000,07/26/2021 19:48:27.000,07/26/2021 14:10:00.000,,,,,,,,0
86713,Core_ Core Operator Training (AGGU) Class,,,,2015-02-09 08:00:00,2015-02-09 08:00:00,2015-02-09 00:00:00,,,,,,,,0
86713,Technical_Fanuc Level I (Ranken) Class,,,,2017-06-02 08:00:00,2017-06-02 08:00:00,2017-09-02 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
86713,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:21:06.000,12/13/2018 20:21:06.000,05/24/2018 22:00:00.000,,,,,,,,0
86903,Core_ Core Operator Training (AGGU) Class,,,,09/30/2015 08:00:00.000,09/30/2015 08:00:00.000,09/30/2015 00:00:00.000,,,,,,,,0
86956,Safety_Token Yochi Class,,,,2016-01-11 08:00:00,2016-01-11 08:00:00,2016-01-11 00:00:00,,,,,,,,0
87020,Core_ Core Operator Training (AGGU) Class,,,,09/16/2015 08:00:00.000,09/16/2015 08:00:00.000,09/16/2015 00:00:00.000,,,,,,,,0
87021,Core_ Core Operator Training (AGGU) Class,,,,2015-02-09 08:00:00,2015-02-09 08:00:00,2015-02-09 00:00:00,,,,,,,,0
87022,Core_ Core Operator Training (AGGU) Class,,,,09/16/2015 08:00:00.000,09/16/2015 08:00:00.000,09/16/2015 00:00:00.000,,,,,,,,0
87505,Safety_Token Yochi Class,,,,03/31/2023 12:42:17.000,03/31/2023 12:42:17.000,03/31/2023 12:40:00.000,,,,,,,,0
87528,Compliance_LIVE Fire Extinguisher Training_MO-0118,,,,03/24/2023 02:13:26.000,03/24/2023 02:13:26.000,2023-04-04 13:20:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
87564,Core_ Core Operator Training (AGGU) Class,,,,2016-08-06 08:00:00,2016-08-06 08:00:00,2016-09-06 00:00:00,,,,,,,,0
87571,Auditor Training (vendor) Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,03/29/2017 00:00:00.000,,,,,,,,0
87571,Computer & Software_Microsoft Outlook Class,,,,10/22/2015 08:00:00.000,10/22/2015 08:00:00.000,10/22/2015 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
87571,Computer Skills_Excel Basic Class,,,,04/24/2017 08:00:00.000,04/24/2017 08:00:00.000,04/28/2017 00:00:00.000,,,,,,,,0
88125,Core_ Core Operator Training (AGGU) Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/26/2017 00:00:00.000,,,,,,,,0
93363,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:22:56.000,12/13/2018 20:22:56.000,2018-03-05 22:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
94539,Compliance_LIVE Fire Extinguisher Training_MO-0121,,,,03/31/2023 13:04:27.000,03/31/2023 13:04:27.000,03/28/2023 13:00:00.000,,,,,,,,0
94539,Technical_Fanuc Level I (Ranken) Class,,,,10/22/2018 14:21:11.000,10/22/2018 14:21:11.000,08/30/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
94539,Technical_Fanuc Level II (Ranken) Class,,,,10/22/2018 14:09:35.000,10/22/2018 14:09:35.000,09/27/2018 22:00:00.000,,,,,,,,0
94539,Train the Trainer_Scissor & Boom Instructor Class,,,,2017-01-11 08:00:00,2017-01-11 08:00:00,2017-01-11 00:00:00,,,,,,,,0
94617,Core_ Core Operator Training (AGGU) Class,,,,2017-03-10 08:00:00,2017-03-10 08:00:00,10/13/2017 00:00:00.000,,,,,,,,0
95098,Onboarding_Mentor Certification Training-0031,,,,08/24/2021 15:24:53.000,08/24/2021 15:24:53.000,08/25/2021 03:00:00.000,,,,,,,,0
95110,Onboarding_Mentor Certification Training-0029,,,,08/24/2021 15:16:44.000,08/24/2021 15:16:44.000,08/24/2021 12:15:00.000,,,,,,,,0
