OU ID*,OU Name*,Active,Allow Reconciliation,Parent ID,Owner ID,Description,Req- Person ID Number,Critical Position,Plan Owner OU ID
NASD1023,Sr Designer I - Eng,1,0,,DefaultAdmin,This Job is for Sr Designer I - Eng Users only,,,
NASG0029,SGM - HR,1,0,,DefaultAdmin,This Job is for SGM - HR Users only,,,
NASM1044,Sr Mgr I - Quality,1,0,,DefaultAdmin,This Job is for Sr Mgr I - Quality Users only,,,
NASM2029,Sr Mgr II - HR,1,0,,DefaultAdmin,This Job is for Sr Mgr II - HR Users only,,,
NASP2003,Spec II - AR,1,0,,DefaultAdmin,This Job is for Spec II - AR Users only,,,
NASP2018,Spec II - Cybersecurity,1,0,,DefaultAdmin,This Job is for Spec II - Cybersecurity Users only,,,
NASP2096,Spec II - HRIS,1,0,,DefaultAdmin,This Job is for Spec II - HRIS Users only,,,
NASP3047,Spec III - Sales,1,0,,DefaultAdmin,This Job is for Spec III - Sales Users only,,,
NASP3054,Spec III - Sys Admin,1,0,,DefaultAdmin,This Job is for Spec III - Sys Admin Users only,,,
NASS1001,Sr Spec I - Accounting,1,0,,DefaultAdmin,This Job is for Sr Spec I - Accounting Users only,,,
NASS1012,Sr Spec I - Comp Analyst,1,0,,DefaultAdmin,This Job is for Sr Spec I - Comp Analyst Users only,,,
NASS1047,Sr Spec I - Sales,1,0,,DefaultAdmin,This Job is for Sr Spec I - Sales Users only,,,
NASS1048,Sr Spec I - SAM,1,0,,DefaultAdmin,This Job is for Sr Spec I - SAM Users only,,,
NASS1049,Sr Spec I - Sales Planning,1,0,,DefaultAdmin,This Job is for Sr Spec I - Sales Planning Users only,,,
NASS1052,Sr Spec I - Software Eng,1,0,,DefaultAdmin,This Job is for Sr Spec I - Software Eng Users only,,,
NASS1056,Sr Spec I - Tax,1,0,,DefaultAdmin,This Job is for Sr Spec I - Tax Users only,,,
NASS1074,Sr Spec I - Treasury,1,0,,DefaultAdmin,This Job is for Sr Spec I - Treasury Users only,,,
NASS1087,Sr Spec I - Tech Plan,1,0,,DefaultAdmin,This Job is for Sr Spec I - Tech Plan Users only,,,
PS550048,President,1,0,,DefaultAdmin,This Job is for President Users only,,,
PS550077,Engineer - QRE - TMMK,1,0,,DefaultAdmin,This Job is for Engineer - QRE - TMMK Users only,,,
PS550134,Sr General Manager,1,0,,DefaultAdmin,This Job is for Sr General Manager Users only,,,
PS660088,General Manager,1,0,,DefaultAdmin,This Job is for General Manager Users only,,,
PS660096,"General Manager, Asst",1,0,,DefaultAdmin,"This Job is for General Manager, Asst Users only",,,
PS660944,Manager,1,0,,DefaultAdmin,This Job is for Manager Users only,,,
PS661136,Quality Resident Engineer,1,0,,DefaultAdmin,This Job is for Quality Resident Engineer Users only,,,
PS661625,"Manager, Senior",1,0,,DefaultAdmin,"This Job is for Manager, Senior Users only",,,
PS770007,Assistant Manager,1,0,,DefaultAdmin,This Job is for Assistant Manager Users only,,,
PS770055,Program Manager,1,0,,DefaultAdmin,This Job is for Program Manager Users only,,,
PS770076,"Engineer, Sr.",1,0,,DefaultAdmin,"This Job is for Engineer, Sr. Users only",,,
PS770084,Specialist - Support,1,0,,DefaultAdmin,This Job is for Specialist - Support Users only,,,
PS770101,"Specialist, Sr. - HR",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - HR Users only",,,
PS770126,Specialist - HR,1,0,,DefaultAdmin,This Job is for Specialist - HR Users only,,,
PS770161,Engineer,1,0,,DefaultAdmin,This Job is for Engineer Users only,,,
PS770172,Specialist - Cost Planning,1,0,,DefaultAdmin,This Job is for Specialist - Cost Planning Users only,,,
PS770192,"Specialist, Sr. - Accounting",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Accounting Users only",,,
PS770193,"Specialist, Sr. - Purchasing",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Purchasing Users only",,,
PS770228,Executive Vice President,1,0,,DefaultAdmin,This Job is for Executive Vice President Users only,,,
PS770307,Sales Engineer II,1,0,,DefaultAdmin,This Job is for Sales Engineer II Users only,,,
PSAG2004,AGM II - AIM,1,0,,DefaultAdmin,This Job is for AGM II - AIM Users only,,,
PSAM1041,Asst Mgr I - Program Mgr,1,0,,DefaultAdmin,This Job is for Asst Mgr I - Program Mgr Users only,,,
PSE77192,"Specialist, Sr. - Accounting",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Accounting Users only",,,
PSSE1023,Sr Eng I - Eng,1,0,,DefaultAdmin,This Job is for Sr Eng I - Eng Users only,,,
PSSS3029,Sr Spec III - HR,1,0,,DefaultAdmin,This Job is for Sr Spec III - HR Users only,,,
PTM1,Production Team Member,1,0,,DefaultAdmin,This Job is for Production Team Member Users only,,,
PV123105,DIRETOR VICE PRESIDENTE,1,0,,DefaultAdmin,This Job is for DIRETOR VICE PRESIDENTE Users only,,,
PV1231051,DIRETOR EXECUTIVO,1,0,,DefaultAdmin,This Job is for DIRETOR EXECUTIVO Users only,,,
PV141205,GERENTE DE PRODUÇÃO,1,0,,DefaultAdmin,This Job is for GERENTE DE PRODUÇÃO Users only,,,
PV1421051,GERENTE GERAL ASSISTENTE,1,0,,DefaultAdmin,This Job is for GERENTE GERAL ASSISTENTE Users only,,,
PV1421052,GERENTE DE CONTROLADORIA,1,0,,DefaultAdmin,This Job is for GERENTE DE CONTROLADORIA Users only,,,
PV142320,GERENTE DE VENDAS,1,0,,DefaultAdmin,This Job is for GERENTE DE VENDAS Users only,,,
PV212410,ANALISTA DE TI,1,0,,DefaultAdmin,This Job is for ANALISTA DE TI Users only,,,
PV214905,SUPERVISOR DE ENGENHARIA,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE ENGENHARIA Users only,,,
PV214910,GERENTE DE QUALIDADE,1,0,,DefaultAdmin,This Job is for GERENTE DE QUALIDADE Users only,,,
PV252105,ANALISTA FINANCEIRO,1,0,,DefaultAdmin,This Job is for ANALISTA FINANCEIRO Users only,,,
PV2521051,ANALISTA DE CONTROLE DE PROJETOS,1,0,,DefaultAdmin,This Job is for ANALISTA DE CONTROLE DE PROJETOS Users only,,,
PV252210,ANALISTA CONTABIL,1,0,,DefaultAdmin,This Job is for ANALISTA CONTABIL Users only,,,
PV2522101,ANALISTA FISCAL,1,0,,DefaultAdmin,This Job is for ANALISTA FISCAL Users only,,,
PV2522102,SUPERVISOR DE CONTROLADORIA,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE CONTROLADORIA Users only,,,
PV2522103,ANALISTA DE CONTROLADORIA,1,0,,DefaultAdmin,This Job is for ANALISTA DE CONTROLADORIA Users only,,,
PV252310,ANALISTA BILINGUE,1,0,,DefaultAdmin,This Job is for ANALISTA BILINGUE Users only,,,
PV252405,ANALISTA DE RH,1,0,,DefaultAdmin,This Job is for ANALISTA DE RH Users only,,,
PV311715,PREPARADOR DE PINTURA,1,0,,DefaultAdmin,This Job is for PREPARADOR DE PINTURA Users only,,,
PV314410,TECNICO DE MANUTENÇÃO,1,0,,DefaultAdmin,This Job is for TECNICO DE MANUTENÇÃO Users only,,,
PV317210,ASSISTENTE DE TI,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE TI Users only,,,
PV318605,ANALISTA DE DESENVOLVIMENTO,1,0,,DefaultAdmin,This Job is for ANALISTA DE DESENVOLVIMENTO Users only,,,
PV3186051,ANALISTA DE ENGENHARIA,1,0,,DefaultAdmin,This Job is for ANALISTA DE ENGENHARIA Users only,,,
PV351605,TECNICO SEGURANÇA TRABALHO,1,0,,DefaultAdmin,This Job is for TECNICO SEGURANÇA TRABALHO Users only,,,
PV352205,ANALISTA DE MEIO AMBIENTE,1,0,,DefaultAdmin,This Job is for ANALISTA DE MEIO AMBIENTE Users only,,,
PV352305,METROLOGISTA,1,0,,DefaultAdmin,This Job is for METROLOGISTA Users only,,,
PV354125,ASSISTENTE DE VENDAS,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE VENDAS Users only,,,
PV354205,ANALISTA DE COMPRAS,1,0,,DefaultAdmin,This Job is for ANALISTA DE COMPRAS Users only,,,
PV354210,SUPERVISOR DE COMPRAS,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE COMPRAS Users only,,,
PV391125,PROGRAMADOR DE PRODUÇÃO,1,0,,DefaultAdmin,This Job is for PROGRAMADOR DE PRODUÇÃO Users only,,,
PV3911251,ANALISTA DE PCP,1,0,,DefaultAdmin,This Job is for ANALISTA DE PCP Users only,,,
PV3911252,ASSISTENTE DE PCP,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE PCP Users only,,,
PV3911253,AUXILIAR DE PCP,1,0,,DefaultAdmin,This Job is for AUXILIAR DE PCP Users only,,,
PV391205,ASSISTENTE DE QUALIDADE,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE QUALIDADE Users only,,,
PV3912051,INSPETOR DE QUALIDADE,1,0,,DefaultAdmin,This Job is for INSPETOR DE QUALIDADE Users only,,,
PV3912052,LIDER DA QUALIDADE,1,0,,DefaultAdmin,This Job is for LIDER DA QUALIDADE Users only,,,
PV391210,ANALISTA DE ENG QUALIDADE,1,0,,DefaultAdmin,This Job is for ANALISTA DE ENG QUALIDADE Users only,,,
PV3912101,ANALISTA DE QUALIDADE,1,0,,DefaultAdmin,This Job is for ANALISTA DE QUALIDADE Users only,,,
PV3912102,ANALISTA SISTEMA GESTÃO QUALID,1,0,,DefaultAdmin,This Job is for ANALISTA SISTEMA GESTÃO QUALID Users only,,,
PV391215,AUXILIAR DE QUALIDADE,1,0,,DefaultAdmin,This Job is for AUXILIAR DE QUALIDADE Users only,,,
PV410105,SUPERVISOR DE QUALIDADE,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE QUALIDADE Users only,,,
PV4101051,SUPERVISOR DE RH,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE RH Users only,,,
PV410240,SUPERVISOR DE LOGISTICA,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE LOGISTICA Users only,,,
PV411005,ASSISTENTE DE ENGENHARIA,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE ENGENHARIA Users only,,,
PV4110052,AUXILIAR ADMINISTRATIVO,1,0,,DefaultAdmin,This Job is for AUXILIAR ADMINISTRATIVO Users only,,,
PV4110053,AUXILIAR DE COMPRAS,1,0,,DefaultAdmin,This Job is for AUXILIAR DE COMPRAS Users only,,,
PV4110054,AUXILIAR DE ENGENHARIA,1,0,,DefaultAdmin,This Job is for AUXILIAR DE ENGENHARIA Users only,,,
PV4110055,JOVEM APRENDIZ,1,0,,DefaultAdmin,This Job is for JOVEM APRENDIZ Users only,,,
PV4110056,AUXILIAR DE CONTROLE DE PROJETOS,1,0,,DefaultAdmin,This Job is for AUXILIAR DE CONTROLE DE PROJETOS Users only,,,
PV411010,ANALISTA ADMINISTRATIVO,1,0,,DefaultAdmin,This Job is for ANALISTA ADMINISTRATIVO Users only,,,
PV4110101,ASSISTENTE ADMINISTRATIVO,1,0,,DefaultAdmin,This Job is for ASSISTENTE ADMINISTRATIVO Users only,,,
PV4110102,ASSISTENTE DE COMPRAS,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE COMPRAS Users only,,,
PV4110103,ASSISTENTE DE RH,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE RH Users only,,,
PV4110104,ASSISTENTE DE MELHORIA CONTINUA,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE MELHORIA CONTINUA Users only,,,
PV413110,ASSISTENTE FISCAL,1,0,,DefaultAdmin,This Job is for ASSISTENTE FISCAL Users only,,,
PV4131101,AUXILIAR FISCAL,1,0,,DefaultAdmin,This Job is for AUXILIAR FISCAL Users only,,,
PV414105,ALMOXARIFE,1,0,,DefaultAdmin,This Job is for ALMOXARIFE Users only,,,
PV414140,LIDER DE LOGISTICA,1,0,,DefaultAdmin,This Job is for LIDER DE LOGISTICA Users only,,,
PV4141401,OPERADOR LOGISTICO,1,0,,DefaultAdmin,This Job is for OPERADOR LOGISTICO Users only,,,
PV514310,AUXILIAR DE MELHORIA CONTINUA,1,0,,DefaultAdmin,This Job is for AUXILIAR DE MELHORIA CONTINUA Users only,,,
PV5143101,FACILITADOR MELHORIA CONTINUA,1,0,,DefaultAdmin,This Job is for FACILITADOR MELHORIA CONTINUA Users only,,,
PV720135,SUPERVISOR DE PINTURA,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE PINTURA Users only,,,
PV720215,LIDER DE PINTURA,1,0,,DefaultAdmin,This Job is for LIDER DE PINTURA Users only,,,
PV7202151,LIDER DE PRODUÇÃO,1,0,,DefaultAdmin,This Job is for LIDER DE PRODUÇÃO Users only,,,
PV7202152,LIDER DE MELHORIA CONTINUA,1,0,,DefaultAdmin,This Job is for LIDER DE MELHORIA CONTINUA Users only,,,
PV721105,ASSISTENTE DE FERRAMENTARIA,1,0,,DefaultAdmin,This Job is for ASSISTENTE DE FERRAMENTARIA Users only,,,
PV7211051,FERRAMENTEIRO,1,0,,DefaultAdmin,This Job is for FERRAMENTEIRO Users only,,,
PV7211052,LIDER DE FERRAMENTARIA,1,0,,DefaultAdmin,This Job is for LIDER DE FERRAMENTARIA Users only,,,
PV7211053,LIDER DE MANUTENÇÃO,1,0,,DefaultAdmin,This Job is for LIDER DE MANUTENÇÃO Users only,,,
PV723330,PINTOR,1,0,,DefaultAdmin,This Job is for PINTOR Users only,,,
PV784205,ABASTECEDOR LINHA DE PRODUÇÃO,1,0,,DefaultAdmin,This Job is for ABASTECEDOR LINHA DE PRODUÇÃO Users only,,,
PV7842051,FACILITADOR,1,0,,DefaultAdmin,This Job is for FACILITADOR Users only,,,
PV810205,SUPERVISOR DE PRODUÇÃO,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE PRODUÇÃO Users only,,,
PV811105,AUXILIAR DE SERVIÇOS GERAIS,1,0,,DefaultAdmin,This Job is for AUXILIAR DE SERVIÇOS GERAIS Users only,,,
PV811770,OPERADOR DE PRODUÇÃO,1,0,,DefaultAdmin,This Job is for OPERADOR DE PRODUÇÃO Users only,,,
PV8117701,PREPARADOR DE MAQUINA,1,0,,DefaultAdmin,This Job is for PREPARADOR DE MAQUINA Users only,,,
PV911305,AUXILIAR DE MANUTENÇÃO,1,0,,DefaultAdmin,This Job is for AUXILIAR DE MANUTENÇÃO Users only,,,
PV950305,SUPERVISOR DE MANUTENÇÃO,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE MANUTENÇÃO Users only,,,
RMX1,PRESIDENTE,1,0,,DefaultAdmin,This Job is for PRESIDENTE Users only,,,
RMX100,OPERADOR LIDER DE EMBARQUES,1,0,,DefaultAdmin,This Job is for OPERADOR LIDER DE EMBARQUES Users only,,,
RMX101,OPERADOR LIDER JR EXTRUCCION,1,0,,DefaultAdmin,This Job is for OPERADOR LIDER JR EXTRUCCION Users only,,,
RMX102,OPERADOR ASISTENTE DE PLANEACION,1,0,,DefaultAdmin,This Job is for OPERADOR ASISTENTE DE PLANEACION Users only,,,
RMX103,OPERADOR LIDER KAIZEN,1,0,,DefaultAdmin,This Job is for OPERADOR LIDER KAIZEN Users only,,,
RMX104,OPERADOR ESPECIALISTA DE CALIDAD,1,0,,DefaultAdmin,This Job is for OPERADOR ESPECIALISTA DE CALIDAD Users only,,,
RMX105,OPERADOR ESPECIALISTA DE MEZCLADO,1,0,,DefaultAdmin,This Job is for OPERADOR ESPECIALISTA DE MEZCLADO Users only,,,
RMX106,OPERADOR ESPECIALISTA DE EMBARQUES,1,0,,DefaultAdmin,This Job is for OPERADOR ESPECIALISTA DE EMBARQUES Users only,,,
RMX107,OPERADOR ESPECIALISTA DE EXTRUCCION,1,0,,DefaultAdmin,This Job is for OPERADOR ESPECIALISTA DE EXTRUCCION Users only,,,
RMX108,OPERADOR DE CALIDAD,1,0,,DefaultAdmin,This Job is for OPERADOR DE CALIDAD Users only,,,
RMX109,OPERADOR DE ENSAMBLE,1,0,,DefaultAdmin,This Job is for OPERADOR DE ENSAMBLE Users only,,,
RMX11,OPERADOR TECNICO DE MANDRILES,1,0,,DefaultAdmin,This Job is for OPERADOR TECNICO DE MANDRILES Users only,,,
RMX110,OPERADOR DE HORNO,1,0,,DefaultAdmin,This Job is for OPERADOR DE HORNO Users only,,,
RMX111,OPERADOR GENERAL DE EMBARQUES,1,0,,DefaultAdmin,This Job is for OPERADOR GENERAL DE EMBARQUES Users only,,,
RMX112,SUBGERENTE DE PPCC,1,0,,DefaultAdmin,This Job is for SUBGERENTE DE PPCC Users only,,,
RMX113,OPERADOR ESPECIALISTA MOLINO,1,0,,DefaultAdmin,This Job is for OPERADOR ESPECIALISTA MOLINO Users only,,,
RMX114,OPERADOR EHS,1,0,,DefaultAdmin,This Job is for OPERADOR EHS Users only,,,
RMX115,OPERADOR CAPTURISTA DE CALIDAD,1,0,,DefaultAdmin,This Job is for OPERADOR CAPTURISTA DE CALIDAD Users only,,,
RMX117,OPERADOR RELEVO/ENTRENADOR DE EMBARQUES,1,0,,DefaultAdmin,This Job is for OPERADOR RELEVO/ENTRENADOR DE EMBARQUES Users only,,,
RMX118,OPERADOR DE MANTENIMIENTO PREVENTIVO,1,0,,DefaultAdmin,This Job is for OPERADOR DE MANTENIMIENTO PREVENTIVO Users only,,,
RMX119,OPERADOR MATERIALISTA,1,0,,DefaultAdmin,This Job is for OPERADOR MATERIALISTA Users only,,,
RMX12,OPERADOR LIDER,1,0,,DefaultAdmin,This Job is for OPERADOR LIDER Users only,,,
RMX120,OPERADOR ASISTENTE DE MTTO-TOOL CRIB,1,0,,DefaultAdmin,This Job is for OPERADOR ASISTENTE DE MTTO-TOOL CRIB Users only,,,
RMX121,INGENIERO DE PRODUCCION,1,0,,DefaultAdmin,This Job is for INGENIERO DE PRODUCCION Users only,,,
RMX122,COORDINADOR DE IOT,1,0,,DefaultAdmin,This Job is for COORDINADOR DE IOT Users only,,,
RMX123,OPERADOR LIDER JR DE CALIDAD,1,0,,DefaultAdmin,This Job is for OPERADOR LIDER JR DE CALIDAD Users only,,,
RMX124,SUPERVISOR DE EXTRUSION,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE EXTRUSION Users only,,,
RMX125,ESPECIALISTA DE CONTABILIDAD,1,0,,DefaultAdmin,This Job is for ESPECIALISTA DE CONTABILIDAD Users only,,,
RMX126,OPERADOR AUDITOR DE CALIDAD,1,0,,DefaultAdmin,This Job is for OPERADOR AUDITOR DE CALIDAD Users only,,,
RMX128,GERENTE GENERAL SR DE OPERACIONES,1,0,,DefaultAdmin,This Job is for GERENTE GENERAL SR DE OPERACIONES Users only,,,
RMX129,GERENTE GENERAL SR DE ADMINISTRACION,1,0,,DefaultAdmin,This Job is for GERENTE GENERAL SR DE ADMINISTRACION Users only,,,
RMX13,SUPERVISOR DE HORNO,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE HORNO Users only,,,
RMX130,INGENIERO DE DISEÑO DE FIXTURES,1,0,,DefaultAdmin,This Job is for INGENIERO DE DISEÑO DE FIXTURES Users only,,,
RMX131,GERENTE GENERAL DE CALIDAD,1,0,,DefaultAdmin,This Job is for GERENTE GENERAL DE CALIDAD Users only,,,
RMX132,SUB-GERENTE DE ENSAMBLE,1,0,,DefaultAdmin,This Job is for SUB-GERENTE DE ENSAMBLE Users only,,,
RMX133,SUB-GERENTE DE KAIZEN TPS,1,0,,DefaultAdmin,This Job is for SUB-GERENTE DE KAIZEN TPS Users only,,,
RMX134,OPERADOR ASISTENTE DE CONTROL DE PRE-PRODUCCION,1,0,,DefaultAdmin,This Job is for OPERADOR ASISTENTE DE CONTROL DE PRE-PRODUCCION Users only,,,
RMX136,OPERADOR GENERAL DE PARTES DE SERVICIO,1,0,,DefaultAdmin,This Job is for OPERADOR GENERAL DE PARTES DE SERVICIO Users only,,,
RMX137,SUB-GERENTE DE MANUFACTURA,1,0,,DefaultAdmin,This Job is for SUB-GERENTE DE MANUFACTURA Users only,,,
RMX138,SUPERVISOR SR DE ENSAMBLE,1,0,,DefaultAdmin,This Job is for SUPERVISOR SR DE ENSAMBLE Users only,,,
RMX139,OPERADOR CAPTURISTA/RECECIONISTA,1,0,,DefaultAdmin,This Job is for OPERADOR CAPTURISTA/RECECIONISTA Users only,,,
RMX14,MECANICO,1,0,,DefaultAdmin,This Job is for MECANICO Users only,,,
RMX140,TECNICO EN IT Y SERV. GENERALES,1,0,,DefaultAdmin,This Job is for TECNICO EN IT Y SERV. GENERALES Users only,,,
RMX141,OPERADOR DE IT,1,0,,DefaultAdmin,This Job is for OPERADOR DE IT Users only,,,
RMX142,OPERADOR CAPTURISTA DE EMBARQUES,1,0,,DefaultAdmin,This Job is for OPERADOR CAPTURISTA DE EMBARQUES Users only,,,
RMX143,TECNICO DE MAQUINADOS,1,0,,DefaultAdmin,This Job is for TECNICO DE MAQUINADOS Users only,,,
RMX144,TECNICO DE CONTROL Y NUEVOS PROGRAMAS,1,0,,DefaultAdmin,This Job is for TECNICO DE CONTROL Y NUEVOS PROGRAMAS Users only,,,
RMX145,OPERADOR LIDER RECIBA - INSPECCION,1,0,,DefaultAdmin,This Job is for OPERADOR LIDER RECIBA - INSPECCION Users only,,,
RMX15,SUPERVISOR DE MANTENIMIENTO,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE MANTENIMIENTO Users only,,,
RMX16,OPERADOR GENERAL,1,0,,DefaultAdmin,This Job is for OPERADOR GENERAL Users only,,,
RMX2,GERENTE DE OPERACIONES,1,0,,DefaultAdmin,This Job is for GERENTE DE OPERACIONES Users only,,,
RMX20,ASISTENTE DE CONTROL DE PRODUCCION,1,0,,DefaultAdmin,This Job is for ASISTENTE DE CONTROL DE PRODUCCION Users only,,,
RMX22,ASISTENTE DE CONTABILIDAD,1,0,,DefaultAdmin,This Job is for ASISTENTE DE CONTABILIDAD Users only,,,
RMX23,OPERADOR SAND BLASTER,1,0,,DefaultAdmin,This Job is for OPERADOR SAND BLASTER Users only,,,
RMX24,INGENIERO DE MANUFACTURA SR,1,0,,DefaultAdmin,This Job is for INGENIERO DE MANUFACTURA SR Users only,,,
RMX25,ASISTENTE DE RECURSOS HUMANOS,1,0,,DefaultAdmin,This Job is for ASISTENTE DE RECURSOS HUMANOS Users only,,,
RMX26,COORDINADOR DE SEGURIDAD E HIGIENE,1,0,,DefaultAdmin,This Job is for COORDINADOR DE SEGURIDAD E HIGIENE Users only,,,
RMX30,GERENTE DE ENSAMBLE,1,0,,DefaultAdmin,This Job is for GERENTE DE ENSAMBLE Users only,,,
RMX31,TECNICO EN MANTENIMIENTO,1,0,,DefaultAdmin,This Job is for TECNICO EN MANTENIMIENTO Users only,,,
RMX33,OPERADOR RELEVO,1,0,,DefaultAdmin,This Job is for OPERADOR RELEVO Users only,,,
RMX35,SUPERVISOR DE RECIBA/EMBARQUES,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE RECIBA/EMBARQUES Users only,,,
RMX37,SUB-DIRECTOR DE INGENIERIA/PPCC Y PROYECTOS,1,0,,DefaultAdmin,This Job is for SUB-DIRECTOR DE INGENIERIA/PPCC Y PROYECTOS Users only,,,
RMX38,OPERADOR ENTRENADOR,1,0,,DefaultAdmin,This Job is for OPERADOR ENTRENADOR Users only,,,
RMX39,OPERADOR LIDER JR.,1,0,,DefaultAdmin,This Job is for OPERADOR LIDER JR. Users only,,,
RMX4,OPERADOR CAPTURISTA,1,0,,DefaultAdmin,This Job is for OPERADOR CAPTURISTA Users only,,,
RMX41,TECNICO DE MANUFACTURA,1,0,,DefaultAdmin,This Job is for TECNICO DE MANUFACTURA Users only,,,
RMX46,SUPERVISOR IMPORTACION Y EXPORTACION,1,0,,DefaultAdmin,This Job is for SUPERVISOR IMPORTACION Y EXPORTACION Users only,,,
RMX47,OPERADOR ESPECIALISTA,1,0,,DefaultAdmin,This Job is for OPERADOR ESPECIALISTA Users only,,,
RMX48,OPERADOR TECNICO DE EXTRUDER,1,0,,DefaultAdmin,This Job is for OPERADOR TECNICO DE EXTRUDER Users only,,,
RMX49,OPERADOR ASISTENTE DE MTTO.,1,0,,DefaultAdmin,This Job is for OPERADOR ASISTENTE DE MTTO. Users only,,,
RMX51,SUPERVISOR DE CALIDAD,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE CALIDAD Users only,,,
RMX52,GERENTE DE PREPARACION DE MATERIALES,1,0,,DefaultAdmin,This Job is for GERENTE DE PREPARACION DE MATERIALES Users only,,,
RMX53,SUPER INTENDENTE DE OPERACIONES-MTTO.,1,0,,DefaultAdmin,This Job is for SUPER INTENDENTE DE OPERACIONES-MTTO. Users only,,,
RMX55,TECNICO EN SISTEMAS,1,0,,DefaultAdmin,This Job is for TECNICO EN SISTEMAS Users only,,,
RMX58,GERENTE DE HORNO&KAIZEN/TPS,1,0,,DefaultAdmin,This Job is for GERENTE DE HORNO&KAIZEN/TPS Users only,,,
RMX59,ESPECIALISTA EN RECURSOS HUMANOS,1,0,,DefaultAdmin,This Job is for ESPECIALISTA EN RECURSOS HUMANOS Users only,,,
RMX6,INGENIERO DE MANUFACTURA,1,0,,DefaultAdmin,This Job is for INGENIERO DE MANUFACTURA Users only,,,
RMX60,INGENIERO DE PRODUCCION SR.,1,0,,DefaultAdmin,This Job is for INGENIERO DE PRODUCCION SR. Users only,,,
RMX61,OPERADOR ESPECIALISTA HORNO,1,0,,DefaultAdmin,This Job is for OPERADOR ESPECIALISTA HORNO Users only,,,
RMX62,ASISTENTE DE PCR,1,0,,DefaultAdmin,This Job is for ASISTENTE DE PCR Users only,,,
RMX63,GERENTE DE PLANEACION & TPS/SP,1,0,,DefaultAdmin,This Job is for GERENTE DE PLANEACION & TPS/SP Users only,,,
RMX64,SUBDIRECTOR DE CALIDAD Y FLUJO DE MATERIALES,1,0,,DefaultAdmin,This Job is for SUBDIRECTOR DE CALIDAD Y FLUJO DE MATERIALES Users only,,,
RMX65,TECNICO DE MAQUINAS Y HERRAMIENTAS,1,0,,DefaultAdmin,This Job is for TECNICO DE MAQUINAS Y HERRAMIENTAS Users only,,,
RMX66,GERENTE DE RECURSOS HUMANOS Y EHS,1,0,,DefaultAdmin,This Job is for GERENTE DE RECURSOS HUMANOS Y EHS Users only,,,
RMX67,TECNICO DE EQUIPO DE MANTENIMIENTO,1,0,,DefaultAdmin,This Job is for TECNICO DE EQUIPO DE MANTENIMIENTO Users only,,,
RMX68,PLANEADOR DE INVENTARIOS,1,0,,DefaultAdmin,This Job is for PLANEADOR DE INVENTARIOS Users only,,,
RMX70,GERENTE GENERAL DE ADMINISTRACION,1,0,,DefaultAdmin,This Job is for GERENTE GENERAL DE ADMINISTRACION Users only,,,
RMX71,SUPERVISOR DE CALIDAD SR,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE CALIDAD SR Users only,,,
RMX72,SUPERVISOR DE ENSAMBLE,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE ENSAMBLE Users only,,,
RMX73,SUPERVISOR DE MEZCLADO Y EXTRUCCION,1,0,,DefaultAdmin,This Job is for SUPERVISOR DE MEZCLADO Y EXTRUCCION Users only,,,
RMX74,SUPERVISOR SR. DE KAIZEN & TPS,1,0,,DefaultAdmin,This Job is for SUPERVISOR SR. DE KAIZEN & TPS Users only,,,
RMX75,ESPECIALISTA JDE,1,0,,DefaultAdmin,This Job is for ESPECIALISTA JDE Users only,,,
RMX77,TECNICO EN SEGURIDAD E HIGIENE,1,0,,DefaultAdmin,This Job is for TECNICO EN SEGURIDAD E HIGIENE Users only,,,
RMX80,OPERADOR ASISTENTE DE INGENIERIA,1,0,,DefaultAdmin,This Job is for OPERADOR ASISTENTE DE INGENIERIA Users only,,,
RMX81,ASISTENTE DE ENTRENAMIENTO,1,0,,DefaultAdmin,This Job is for ASISTENTE DE ENTRENAMIENTO Users only,,,
